# ★答えを 1度も 確かめていない 関数を 実Excel に 聞いた★
# 取った 日 … 2026-09-08 ／ ★司さん「答え確かめて」★
# ★どの Excel で 打ったか★ … 版 16.0 ／ build 20326
# ★やり方★ 引数の 形を 53 通り 用意し、★実Excel が 誤りに しなかった 形を 全部★ 採る
#   ⇒★人が 決めるのは 形の 候補だけ／どれが 正しいかは 実Excel が 決める★
#   ⇒★1本だけだと『当たり前の 答え』で 通ってしまう★ので ★当たった 形は 全部 残す★
# ★材料★ A1:A5=1..5 ／ B1:B5=2,4,6,8,10 ／ D1=2024/1/1 ／ D2=2026/1/1
# ★数★ 関数 346個 ／ 呼び方が 見つかった 316 個 ／ 見つからない 30 個 ／ 式 3599 本
# ★呼び方が 見つからない★ … 
# ★呼び方が 見つからない★ … BINOM.DIST BINOM.DIST.RANGE BINOM.INV BINOMDIST CRITBINOM CUMIPMT CUMPRINC DAVERAGE DCOUNTA DGET DMAX DMIN DPRODUCT DSTDEV DSTDEVP DVAR DVARP HLOOKUP MAKEARRAY MAP MIRR NEGBINOM.DIST NEGBINOMDIST PERCENTILE.EXC RATE REDUCE SCAN T.TEST TTEST XIRR
# 関数	式	実Excel の 答え	型
VAR.P	=VAR.P(1,2,3,4,5,6)	2.9166666666666665	Double
VAR.P	=VAR.P(1,2,3,4,5,6,7)	4	Double
VAR.P	=VAR.P(0.5)	0	Double
VAR.P	=VAR.P(0.5,1)	0.0625	Double
VAR.P	=VAR.P(0.5,1,2)	0.3888888888888889	Double
VAR.P	=VAR.P(0.5,1,2,3)	0.921875	Double
VAR.P	=VAR.P(0.5,1,2,3,4)	1.64	Double
VAR.P	=VAR.P("2024-01-15")	0	Double
VAR.P	=VAR.P("12:30")	0	Double
VAR.P	=VAR.P("101",2)	2450.25	Double
VAR.P	=VAR.P(A1:A5,B1:B5)	7.25	Double
VAR.P	=VAR.P(A1:A5,2)	1.8055555555555556	Double
VAR.P	=VAR.P(A1:A5,2,3)	1.5510204081632653	Double
VAR.P	=VAR.P(A1:B5,2,FALSE)	7.9097222222222223	Double
VAR.P	=VAR.P(A1:A5,A1)	2.2222222222222223	Double
VAR.P	=VAR.P(A1:A5,1,B1:B5,1)	7.7430555555555554	Double
VAR.P	=VAR.P(D1)	0	Double
VAR.P	=VAR.P(D1,D2)	133590.25	Double
VAR.P	=VAR.P(D1,2)	512796025	Double
VAR.P	=VAR.P(D1,D2,1)	463314836.22222221	Double
VAR.P	=VAR.P(D1,D2,0)	463335128.22222221	Double
VAR.P	=VAR.P(D1,D2,0.05,0.1,100,2,0)	425088719.69316328	Double
VAR.P	=VAR.P(D1,D2,0.05,0.1,2)	500343484.03759992	Double
VAR.P	=VAR.P(D1,D2,0.05,100,2)	499615278.17240006	Double
VAR.P	=VAR.P(TRUE)	0	Double
VAR.P	=VAR.P(FALSE)	0	Double
VAR.P	=VAR.P(2,TRUE)	0.25	Double
VAR.P	=VAR.P(2,3,TRUE)	0.66666666666666663	Double
VAR.P	=VAR.P(A1:A5,B1:B5,1)	7.6033057851239674	Double
VAR.P	=VAR.P(2,3,4,5,6)	2	Double
VAR.P	=VAR.P(-2)	0	Double
VAR.P	=VAR.P(2.5,1)	0.5625	Double
VAR.S	=VAR.S(A1:A5)	2.5	Double
VAR.S	=VAR.S(B1:B5)	10	Double
VAR.S	=VAR.S(A1:B5)	8.0555555555555554	Double
VAR.S	=VAR.S(2,3)	0.5	Double
VAR.S	=VAR.S(2,3,4)	1	Double
VAR.S	=VAR.S(2,3,4,5)	1.6666666666666667	Double
VAR.S	=VAR.S(1,2,3,4,5)	2.5	Double
VAR.S	=VAR.S(1,2,3,4,5,6)	3.5	Double
VAR.S	=VAR.S(1,2,3,4,5,6,7)	4.666666666666667	Double
VAR.S	=VAR.S(0.5,1)	0.125	Double
VAR.S	=VAR.S(0.5,1,2)	0.58333333333333348	Double
VAR.S	=VAR.S(0.5,1,2,3)	1.2291666666666667	Double
VAR.S	=VAR.S(0.5,1,2,3,4)	2.05	Double
VAR.S	=VAR.S("101",2)	4900.5	Double
VAR.S	=VAR.S(A1:A5,B1:B5)	8.0555555555555554	Double
VAR.S	=VAR.S(A1:A5,2)	2.166666666666667	Double
VAR.S	=VAR.S(A1:A5,2,3)	1.8095238095238091	Double
VAR.S	=VAR.S(A1:B5,2,FALSE)	8.6287878787878771	Double
VAR.S	=VAR.S(A1:A5,A1)	2.666666666666667	Double
VAR.S	=VAR.S(A1:A5,1,B1:B5,1)	8.4469696969696955	Double
VAR.S	=VAR.S(D1,D2)	267180.5	Double
VAR.S	=VAR.S(D1,2)	1025592050	Double
VAR.S	=VAR.S(D1,D2,1)	694972254.33333325	Double
VAR.S	=VAR.S(D1,D2,0)	695002692.33333325	Double
VAR.S	=VAR.S(D1,D2,0.05,0.1,100,2,0)	495936839.64202386	Double
VAR.S	=VAR.S(D1,D2,0.05,0.1,2)	625429355.04699993	Double
VAR.S	=VAR.S(D1,D2,0.05,100,2)	624519097.7155	Double
VAR.S	=VAR.S(2,TRUE)	0.5	Double
VAR.S	=VAR.S(2,3,TRUE)	1	Double
VAR.S	=VAR.S(A1:A5,B1:B5,1)	8.3636363636363633	Double
VAR.S	=VAR.S(2,3,4,5,6)	2.5	Double
VAR.S	=VAR.S(2.5,1)	1.125	Double
VARA	=VARA(A1:A5)	2.5	Double
VARA	=VARA(B1:B5)	10	Double
VARA	=VARA(A1:B5)	8.0555555555555554	Double
VARA	=VARA(2,3)	0.5	Double
VARA	=VARA(2,3,4)	1	Double
VARA	=VARA(2,3,4,5)	1.6666666666666667	Double
VARA	=VARA(1,2,3,4,5)	2.5	Double
VARA	=VARA(1,2,3,4,5,6)	3.5	Double
VARA	=VARA(1,2,3,4,5,6,7)	4.666666666666667	Double
VARA	=VARA(0.5,1)	0.125	Double
VARA	=VARA(0.5,1,2)	0.58333333333333348	Double
VARA	=VARA(0.5,1,2,3)	1.2291666666666667	Double
VARA	=VARA(0.5,1,2,3,4)	2.05	Double
VARA	=VARA("101",2)	4900.5	Double
VARA	=VARA(A1:A5,B1:B5)	8.0555555555555554	Double
VARA	=VARA(A1:A5,2)	2.166666666666667	Double
VARA	=VARA(A1:A5,2,3)	1.8095238095238091	Double
VARA	=VARA(A1:B5,2,FALSE)	8.6287878787878771	Double
VARA	=VARA(A1:A5,A1)	2.666666666666667	Double
VARA	=VARA(A1:A5,1,B1:B5,1)	8.4469696969696955	Double
VARA	=VARA(D1,D2)	267180.5	Double
VARA	=VARA(D1,2)	1025592050	Double
VARA	=VARA(D1,D2,1)	694972254.33333325	Double
VARA	=VARA(D1,D2,0)	695002692.33333325	Double
VARA	=VARA(D1,D2,0.05,0.1,100,2,0)	495936839.64202386	Double
VARA	=VARA(D1,D2,0.05,0.1,2)	625429355.04699993	Double
VARA	=VARA(D1,D2,0.05,100,2)	624519097.7155	Double
VARA	=VARA(2,TRUE)	0.5	Double
VARA	=VARA(2,3,TRUE)	1	Double
VARA	=VARA(A1:A5,B1:B5,1)	8.3636363636363633	Double
VARA	=VARA(2,3,4,5,6)	2.5	Double
VARA	=VARA(2.5,1)	1.125	Double
VARP	=VARP(A1)	0	Double
VARP	=VARP(A2)	0	Double
VARP	=VARP(A1:A5)	2	Double
VARP	=VARP(B1:B5)	8	Double
VARP	=VARP(A1:B5)	7.25	Double
VARP	=VARP(2)	0	Double
VARP	=VARP(2,3)	0.25	Double
VARP	=VARP(2,3,4)	0.66666666666666663	Double
VARP	=VARP(2,3,4,5)	1.25	Double
VARP	=VARP(1,2,3,4,5)	2	Double
VARP	=VARP(1,2,3,4,5,6)	2.9166666666666665	Double
VARP	=VARP(1,2,3,4,5,6,7)	4	Double
VARP	=VARP(0.5)	0	Double
VARP	=VARP(0.5,1)	0.0625	Double
VARP	=VARP(0.5,1,2)	0.3888888888888889	Double
VARP	=VARP(0.5,1,2,3)	0.921875	Double
VARP	=VARP(0.5,1,2,3,4)	1.64	Double
VARP	=VARP("2024-01-15")	0	Double
VARP	=VARP("12:30")	0	Double
VARP	=VARP("101",2)	2450.25	Double
VARP	=VARP(A1:A5,B1:B5)	7.25	Double
VARP	=VARP(A1:A5,2)	1.8055555555555556	Double
VARP	=VARP(A1:A5,2,3)	1.5510204081632653	Double
VARP	=VARP(A1:B5,2,FALSE)	7.9097222222222223	Double
VARP	=VARP(A1:A5,A1)	2.2222222222222223	Double
VARP	=VARP(A1:A5,1,B1:B5,1)	7.7430555555555554	Double
VARP	=VARP(D1)	0	Double
VARP	=VARP(D1,D2)	133590.25	Double
VARP	=VARP(D1,2)	512796025	Double
VARP	=VARP(D1,D2,1)	463314836.22222221	Double
VARP	=VARP(D1,D2,0)	463335128.22222221	Double
VARP	=VARP(D1,D2,0.05,0.1,100,2,0)	425088719.69316328	Double
VARP	=VARP(D1,D2,0.05,0.1,2)	500343484.03759992	Double
VARP	=VARP(D1,D2,0.05,100,2)	499615278.17240006	Double
VARP	=VARP(TRUE)	0	Double
VARP	=VARP(FALSE)	0	Double
VARP	=VARP(2,TRUE)	0.25	Double
VARP	=VARP(2,3,TRUE)	0.66666666666666663	Double
VARP	=VARP(A1:A5,B1:B5,1)	7.6033057851239674	Double
VARP	=VARP(2,3,4,5,6)	2	Double
VARP	=VARP(-2)	0	Double
VARP	=VARP(2.5,1)	0.5625	Double
VARPA	=VARPA(A1)	0	Double
VARPA	=VARPA(A2)	0	Double
VARPA	=VARPA(A1:A5)	2	Double
VARPA	=VARPA(B1:B5)	8	Double
VARPA	=VARPA(A1:B5)	7.25	Double
VARPA	=VARPA(2)	0	Double
VARPA	=VARPA(2,3)	0.25	Double
VARPA	=VARPA(2,3,4)	0.66666666666666663	Double
VARPA	=VARPA(2,3,4,5)	1.25	Double
VARPA	=VARPA(1,2,3,4,5)	2	Double
VARPA	=VARPA(1,2,3,4,5,6)	2.9166666666666665	Double
VARPA	=VARPA(1,2,3,4,5,6,7)	4	Double
VARPA	=VARPA(0.5)	0	Double
VARPA	=VARPA(0.5,1)	0.0625	Double
VARPA	=VARPA(0.5,1,2)	0.3888888888888889	Double
VARPA	=VARPA(0.5,1,2,3)	0.921875	Double
VARPA	=VARPA(0.5,1,2,3,4)	1.64	Double
VARPA	=VARPA("2024-01-15")	0	Double
VARPA	=VARPA("12:30")	0	Double
VARPA	=VARPA("101",2)	2450.25	Double
VARPA	=VARPA(A1:A5,B1:B5)	7.25	Double
VARPA	=VARPA(A1:A5,2)	1.8055555555555556	Double
VARPA	=VARPA(A1:A5,2,3)	1.5510204081632653	Double
VARPA	=VARPA(A1:B5,2,FALSE)	7.9097222222222223	Double
VARPA	=VARPA(A1:A5,A1)	2.2222222222222223	Double
VARPA	=VARPA(A1:A5,1,B1:B5,1)	7.7430555555555554	Double
VARPA	=VARPA(D1)	0	Double
VARPA	=VARPA(D1,D2)	133590.25	Double
VARPA	=VARPA(D1,2)	512796025	Double
VARPA	=VARPA(D1,D2,1)	463314836.22222221	Double
VARPA	=VARPA(D1,D2,0)	463335128.22222221	Double
VARPA	=VARPA(D1,D2,0.05,0.1,100,2,0)	425088719.69316328	Double
VARPA	=VARPA(D1,D2,0.05,0.1,2)	500343484.03759992	Double
VARPA	=VARPA(D1,D2,0.05,100,2)	499615278.17240006	Double
VARPA	=VARPA(TRUE)	0	Double
VARPA	=VARPA(FALSE)	0	Double
VARPA	=VARPA(2,TRUE)	0.25	Double
VARPA	=VARPA(2,3,TRUE)	0.66666666666666663	Double
VARPA	=VARPA(A1:A5,B1:B5,1)	7.6033057851239674	Double
VARPA	=VARPA(2,3,4,5,6)	2	Double
VARPA	=VARPA(-2)	0	Double
VARPA	=VARPA(2.5,1)	0.5625	Double
VSTACK	=VSTACK(A1)	1	Double
VSTACK	=VSTACK(A2)	2	Double
VSTACK	=VSTACK(A1:A5)	1	Double
VSTACK	=VSTACK(B1:B5)	2	Double
VSTACK	=VSTACK(A1:B5)	1	Double
VSTACK	=VSTACK(2)	2	Double
VSTACK	=VSTACK(2,3)	2	Double
VSTACK	=VSTACK(2,3,4)	2	Double
VSTACK	=VSTACK(2,3,4,5)	2	Double
VSTACK	=VSTACK(1,2,3,4,5)	1	Double
VSTACK	=VSTACK(1,2,3,4,5,6)	1	Double
VSTACK	=VSTACK(1,2,3,4,5,6,7)	1	Double
VSTACK	=VSTACK(0.5)	0.5	Double
VSTACK	=VSTACK(0.5,1)	0.5	Double
VSTACK	=VSTACK(0.5,1,2)	0.5	Double
VSTACK	=VSTACK(0.5,1,2,3)	0.5	Double
VSTACK	=VSTACK(0.5,1,2,3,4)	0.5	Double
VSTACK	=VSTACK("あ")	あ	String
VSTACK	=VSTACK("あ","い")	あ	String
VSTACK	=VSTACK("あ",1)	あ	String
VSTACK	=VSTACK("あ",1,2)	あ	String
VSTACK	=VSTACK("あいう",2)	あいう	String
VSTACK	=VSTACK("あいう",2,1)	あいう	String
VSTACK	=VSTACK("IV")	IV	String
VSTACK	=VSTACK("MMXXIV")	MMXXIV	String
VSTACK	=VSTACK("2024-01-15")	2024-01-15	String
VSTACK	=VSTACK("12:30")	12:30	String
VSTACK	=VSTACK("101",2)	101	String
VSTACK	=VSTACK(A1:A5,B1:B5)	1	Double
VSTACK	=VSTACK(A1:A5,2)	1	Double
VSTACK	=VSTACK(A1:A5,2,3)	1	Double
VSTACK	=VSTACK(A1:B5,2,FALSE)	1	Double
VSTACK	=VSTACK(A1:A5,A1)	1	Double
VSTACK	=VSTACK(A1:A5,"<3")	1	Double
VSTACK	=VSTACK(A1:A5,"<3",B1:B5)	1	Double
VSTACK	=VSTACK(A1:A5,1,B1:B5,1)	1	Double
VSTACK	=VSTACK(D1)	45292	Double
VSTACK	=VSTACK(D1,D2)	45292	Double
VSTACK	=VSTACK(D1,2)	45292	Double
VSTACK	=VSTACK(D1,D2,1)	45292	Double
VSTACK	=VSTACK(D1,D2,0)	45292	Double
VSTACK	=VSTACK(D1,D2,0.05,0.1,100,2,0)	45292	Double
VSTACK	=VSTACK(D1,D2,0.05,0.1,2)	45292	Double
VSTACK	=VSTACK(D1,D2,0.05,100,2)	45292	Double
VSTACK	=VSTACK(TRUE)	True	Boolean
VSTACK	=VSTACK(FALSE)	False	Boolean
VSTACK	=VSTACK(2,TRUE)	2	Double
VSTACK	=VSTACK(2,3,TRUE)	2	Double
VSTACK	=VSTACK(A1:A5,B1:B5,1)	1	Double
VSTACK	=VSTACK(2,3,4,5,6)	2	Double
VSTACK	=VSTACK(-2)	-2	Double
VSTACK	=VSTACK(2.5,1)	2.5	Double
WEEKDAY	=WEEKDAY(A1)	1	Double
WEEKDAY	=WEEKDAY(A2)	2	Double
WEEKDAY	=WEEKDAY(A1:A5)	1	Double
WEEKDAY	=WEEKDAY(B1:B5)	2	Double
WEEKDAY	=WEEKDAY(2)	2	Double
WEEKDAY	=WEEKDAY(2,3)	0	Double
WEEKDAY	=WEEKDAY(0.5)	7	Double
WEEKDAY	=WEEKDAY(0.5,1)	7	Double
WEEKDAY	=WEEKDAY("2024-01-15")	2	Double
WEEKDAY	=WEEKDAY("12:30")	7	Double
WEEKDAY	=WEEKDAY("101",2)	2	Double
WEEKDAY	=WEEKDAY(A1:A5,B1:B5)	7	Double
WEEKDAY	=WEEKDAY(A1:A5,2)	7	Double
WEEKDAY	=WEEKDAY(A1:A5,A1)	1	Double
WEEKDAY	=WEEKDAY(D1)	2	Double
WEEKDAY	=WEEKDAY(D1,2)	1	Double
WEEKDAY	=WEEKDAY(TRUE)	1	Double
WEEKDAY	=WEEKDAY(FALSE)	7	Double
WEEKDAY	=WEEKDAY(2,TRUE)	2	Double
WEEKDAY	=WEEKDAY(2.5,1)	2	Double
WEEKNUM	=WEEKNUM(A1)	1	Double
WEEKNUM	=WEEKNUM(A2)	1	Double
WEEKNUM	=WEEKNUM(2)	1	Double
WEEKNUM	=WEEKNUM(0.5)	0	Double
WEEKNUM	=WEEKNUM(0.5,1)	0	Double
WEEKNUM	=WEEKNUM("2024-01-15")	3	Double
WEEKNUM	=WEEKNUM("12:30")	0	Double
WEEKNUM	=WEEKNUM("101",2)	16	Double
WEEKNUM	=WEEKNUM(D1)	1	Double
WEEKNUM	=WEEKNUM(D1,D2)	1	Double
WEEKNUM	=WEEKNUM(D1,2)	1	Double
WEEKNUM	=WEEKNUM(2.5,1)	1	Double
WEIBULL	=WEIBULL(2,3,4,5)	0.11750309741540463	Double
WEIBULL	=WEIBULL(0.5,1,2,3)	0.22119921692859512	Double
WEIBULL	=WEIBULL(A1:A5,1,B1:B5,1)	0.39346934028736658	Double
WEIBULL.DIST	=WEIBULL.DIST(2,3,4,5)	0.11750309741540463	Double
WEIBULL.DIST	=WEIBULL.DIST(0.5,1,2,3)	0.22119921692859512	Double
WEIBULL.DIST	=WEIBULL.DIST(A1:A5,1,B1:B5,1)	0.39346934028736658	Double
WORKDAY	=WORKDAY(2,3)	5	Double
WORKDAY	=WORKDAY(2,3,4)	6	Double
WORKDAY	=WORKDAY(0.5,1)	2	Double
WORKDAY	=WORKDAY(0.5,1,2)	3	Double
WORKDAY	=WORKDAY("101",2)	103	Double
WORKDAY	=WORKDAY(D1,D2)	109723	Double
WORKDAY	=WORKDAY(D1,2)	45294	Double
WORKDAY	=WORKDAY(D1,D2,1)	109723	Double
WORKDAY	=WORKDAY(D1,D2,0)	109723	Double
WORKDAY	=WORKDAY(2.5,1)	3	Double
WORKDAY.INTL	=WORKDAY.INTL(2,3)	5	Double
WORKDAY.INTL	=WORKDAY.INTL(2,3,4)	7	Double
WORKDAY.INTL	=WORKDAY.INTL(2,3,4,5)	8	Double
WORKDAY.INTL	=WORKDAY.INTL(0.5,1)	2	Double
WORKDAY.INTL	=WORKDAY.INTL(0.5,1,2)	3	Double
WORKDAY.INTL	=WORKDAY.INTL(0.5,1,2,3)	4	Double
WORKDAY.INTL	=WORKDAY.INTL("101",2)	103	Double
WORKDAY.INTL	=WORKDAY.INTL(D1,D2)	109723	Double
WORKDAY.INTL	=WORKDAY.INTL(D1,2)	45294	Double
WORKDAY.INTL	=WORKDAY.INTL(D1,D2,1)	109723	Double
WORKDAY.INTL	=WORKDAY.INTL(2,3,TRUE)	5	Double
WORKDAY.INTL	=WORKDAY.INTL(2.5,1)	3	Double
XNPV	=XNPV(2,3,4)	3	Double
XNPV	=XNPV(0.5,1,2)	1	Double
XNPV	=XNPV(D1,D2,1)	46023	Double
XOR	=XOR(A1)	True	Boolean
XOR	=XOR(A2)	True	Boolean
XOR	=XOR(A1:A5)	True	Boolean
XOR	=XOR(B1:B5)	True	Boolean
XOR	=XOR(A1:B5)	False	Boolean
XOR	=XOR(2)	True	Boolean
XOR	=XOR(2,3)	False	Boolean
XOR	=XOR(2,3,4)	True	Boolean
XOR	=XOR(2,3,4,5)	False	Boolean
XOR	=XOR(1,2,3,4,5)	True	Boolean
XOR	=XOR(1,2,3,4,5,6)	False	Boolean
XOR	=XOR(1,2,3,4,5,6,7)	True	Boolean
XOR	=XOR(0.5)	True	Boolean
XOR	=XOR(0.5,1)	False	Boolean
XOR	=XOR(0.5,1,2)	True	Boolean
XOR	=XOR(0.5,1,2,3)	False	Boolean
XOR	=XOR(0.5,1,2,3,4)	True	Boolean
XOR	=XOR("あ",1)	True	Boolean
XOR	=XOR("あ",1,2)	False	Boolean
XOR	=XOR("あいう",2)	True	Boolean
XOR	=XOR("あいう",2,1)	False	Boolean
XOR	=XOR("101",2)	True	Boolean
XOR	=XOR(A1:A5,B1:B5)	False	Boolean
XOR	=XOR(A1:A5,2)	False	Boolean
XOR	=XOR(A1:A5,2,3)	True	Boolean
XOR	=XOR(A1:B5,2,FALSE)	True	Boolean
XOR	=XOR(A1:A5,A1)	False	Boolean
XOR	=XOR(A1:A5,"<3")	True	Boolean
XOR	=XOR(A1:A5,"<3",B1:B5)	False	Boolean
XOR	=XOR(A1:A5,1,B1:B5,1)	False	Boolean
XOR	=XOR(D1)	True	Boolean
XOR	=XOR(D1,D2)	False	Boolean
XOR	=XOR(D1,2)	False	Boolean
XOR	=XOR(D1,D2,1)	True	Boolean
XOR	=XOR(D1,D2,0)	False	Boolean
XOR	=XOR(D1,D2,0.05,0.1,100,2,0)	False	Boolean
XOR	=XOR(D1,D2,0.05,0.1,2)	True	Boolean
XOR	=XOR(D1,D2,0.05,100,2)	True	Boolean
XOR	=XOR(TRUE)	True	Boolean
XOR	=XOR(FALSE)	False	Boolean
XOR	=XOR(2,TRUE)	False	Boolean
XOR	=XOR(2,3,TRUE)	True	Boolean
XOR	=XOR(A1:A5,B1:B5,1)	True	Boolean
XOR	=XOR(2,3,4,5,6)	True	Boolean
XOR	=XOR(-2)	True	Boolean
XOR	=XOR(2.5,1)	False	Boolean
YEAR	=YEAR(A1)	1900	Double
YEAR	=YEAR(A2)	1900	Double
YEAR	=YEAR(A1:A5)	1900	Double
YEAR	=YEAR(B1:B5)	1900	Double
YEAR	=YEAR(2)	1900	Double
YEAR	=YEAR(0.5)	1900	Double
YEAR	=YEAR("2024-01-15")	2024	Double
YEAR	=YEAR("12:30")	1900	Double
YEAR	=YEAR(D1)	2024	Double
YEAR	=YEAR(TRUE)	1900	Double
YEAR	=YEAR(FALSE)	1900	Double
YEARFRAC	=YEARFRAC(2,3)	0.0027777777777777779	Double
YEARFRAC	=YEARFRAC(2,3,4)	0.0027777777777777779	Double
YEARFRAC	=YEARFRAC(0.5,1)	0.0027777777777777779	Double
YEARFRAC	=YEARFRAC(0.5,1,2)	0.0027777777777777779	Double
YEARFRAC	=YEARFRAC("101",2)	0.2722222222222222	Double
YEARFRAC	=YEARFRAC(D1,D2)	2	Double
YEARFRAC	=YEARFRAC(D1,2)	123.99722222222222	Double
YEARFRAC	=YEARFRAC(D1,D2,1)	2.0009124087591244	Double
YEARFRAC	=YEARFRAC(D1,D2,0)	2	Double
YEARFRAC	=YEARFRAC(2.5,1)	0.0027777777777777779	Double
Z.TEST	=Z.TEST(A1:A5,B1:B5)	0.078649603525142567	Double
Z.TEST	=Z.TEST(A1:A5,2)	0.078649603525142567	Double
Z.TEST	=Z.TEST(A1:A5,2,3)	0.22802827012512797	Double
Z.TEST	=Z.TEST(A1:A5,A1)	0.0023388674905236322	Double
Z.TEST	=Z.TEST(A1:A5,B1:B5,1)	0.012673659338734126	Double
ZTEST	=ZTEST(A1:A5,B1:B5)	0.078649603525142567	Double
ZTEST	=ZTEST(A1:A5,2)	0.078649603525142567	Double
ZTEST	=ZTEST(A1:A5,2,3)	0.22802827012512797	Double
ZTEST	=ZTEST(A1:A5,A1)	0.0023388674905236322	Double
ZTEST	=ZTEST(A1:A5,B1:B5,1)	0.012673659338734126	Double
